year,month,code,destination,net_mass,fob_etb,fob_usd
2016,02,07129090,Zimbabwe,46.92,35139.13,1617.67
2016,02,08055000,Somalia,2000.00,35014.33,1611.92
2016,02,06031100,Kuwait,416.24,34447.15,1585.81
2016,02,07129090,Cape Verde,45.90,34407.53,1583.99
2016,02,07129090,Burkina Faso,45.90,34348.06,1581.25
2016,02,12119000,Israel,455.00,34139.85,1571.66
2016,02,07094000,Djibouti,7711.00,33853.33,1558.47
2016,02,54078200,Turkey,245.00,33775.41,1554.89
2016,02,09093100,Israel,450.00,33764.69,1554.39
2016,02,06031100,Germany,408.32,33760.06,1554.18
2016,02,09109100,United States,100.00,33455.25,1540.15
2016,02,08043000,Somalia,1564.00,33389.33,1537.11
2016,02,11061000,Norway,152.00,33010.10,1519.66
2016,02,56079000,Turkey,245.00,32630.47,1502.18
2016,02,06031100,Cyprus,392.48,32419.53,1492.47
2016,02,08129000,Djibouti,9440.00,32321.35,1487.95
2016,02,08101000,Djibouti,430.50,32272.93,1485.72
2016,02,62149000,Hong Kong,23.00,32244.34,1484.40
2016,02,08044000,Somalia,3000.00,32202.17,1482.46
2016,02,62044900,Israel,40.00,32096.40,1477.59
2016,02,52079000,Sudan,600.00,32096.40,1477.59
2016,02,04051000,Sudan,320.00,31999.20,1473.12
2016,02,61149000,Australia,28.00,31799.86,1463.94
2016,02,69120010,Australia,1144.00,31048.52,1429.35
2016,02,09024000,"Korea, Republic of",140.40,31002.12,1427.22
2016,02,71031000,Canada,37.05,30956.07,1425.10
2016,02,09109900,Japan,100.00,30919.53,1423.41
2016,02,04090000,Somalia,1200.00,30812.54,1418.49
2016,02,19052000,South Sudan,1200.00,30584.47,1407.99
2016,02,07031000,Somalia,4832.00,30196.09,1390.11
2016,02,11029000,United States,256.00,30180.85,1389.41
2016,02,62071100,China,17.48,29977.71,1380.06
2016,02,62092000,United States,600.02,29779.17,1370.92
2016,02,06031100,China,315.04,29425.61,1354.64
2016,02,06031100,Djibouti,355.52,29400.62,1353.49
2016,02,07129090,Australia,39.10,29260.25,1347.03
2016,02,12119000,Norway,689.00,29225.33,1345.42
2016,02,06031900,Singapore,309.76,29173.72,1343.04
2016,02,12129900,Djibouti,3388.00,28999.62,1335.03
2016,02,09041100,United Arab Emirates,2688.00,28758.37,1323.92
2016,02,46021290,Australia,200.00,28703.94,1321.42
2016,02,08109000,Djibouti,1858.00,28665.81,1319.66
2016,02,07129090,Sri Lanka,38.25,28591.81,1316.25
2016,02,09109900,Israel,374.00,28062.21,1291.87
2016,02,07101000,Djibouti,1320.00,27026.18,1244.18
2016,02,71031000,Saudi Arabia,0.51,26772.12,1232.48
2016,02,07129090,Malaysia,35.62,26674.80,1228.00
2016,02,07129090,Czech Republic,34.85,26102.60,1201.66
2016,02,07041000,Djibouti,6190.00,25830.51,1189.14
2016,02,19041000,Norway,100.00,25732.78,1184.64
2016,02,11010000,South Africa,800.00,25680.02,1182.21
2016,02,69120010,Israel,1880.00,25639.72,1180.35
2016,02,07149000,Djibouti,6671.00,25593.92,1178.24
2016,02,62149000,Lebanon,80.00,25334.75,1166.31
2016,02,09022000,United States,85.00,25095.74,1155.31
2016,02,07129090,Gambia,33.15,24779.57,1140.75
2016,02,09109900,Djibouti,2107.00,24488.03,1127.33
2016,02,71031000,Malaysia,0.11,24347.09,1120.84
2016,02,11061000,Sweden,350.00,24305.10,1118.91
2016,02,58050090,United States,22.00,23948.22,1102.48
2016,02,64039900,France,42.40,23652.43,1088.86
2016,02,07129090,Morocco,31.45,23553.40,1084.31
2016,02,62149000,Austria,27.00,23367.50,1075.75
2016,02,08039000,Somalia,3000.00,22863.20,1052.53
2016,02,11061000,Australia,300.00,22809.38,1050.05
2016,02,46021910,United States,120.00,22674.81,1043.86
2016,02,06031100,Canada,211.02,22539.28,1037.62
2016,02,07069090,Djibouti,2264.00,22397.43,1031.09
2016,02,11029000,United Kingdom,363.00,22207.68,1022.35
2016,02,07032000,Somalia,1032.00,22093.12,1017.08
2016,02,46021110,Spain,75.00,21872.90,1006.94
2016,02,07129090,Spain,28.90,21645.97,996.50
2016,02,63053900,Japan,675.00,21600.00,994.38
2016,02,11062000,Australia,300.00,21527.95,991.06
2016,02,05119990,France,55.00,21377.30,984.13
2016,02,19041000,Sweden,270.00,20880.15,961.24
2016,02,61019000,United States,539.50,20798.46,957.48
2016,02,11062000,Canada,145.00,20587.41,947.76
2016,02,06031100,Congo,242.88,20394.37,938.88
2016,02,62046300,China,17.48,20175.47,928.80
2016,02,12119000,Russian Federation,272.00,20128.02,926.61
2016,02,07069010,Somalia,4655.00,19924.02,917.22
2016,02,69120010,United Kingdom,422.00,19882.91,915.33
2016,02,67041100,Lebanon,100.00,19257.84,886.56
2016,02,52021000,Djibouti,450.00,19221.39,884.88
2016,02,06021000,Costa Rica,30.00,18872.68,868.82
2016,02,19059090,Netherlands,260.00,18862.75,868.37
2016,02,08044000,Somalia,2560.00,18641.96,858.20
2016,02,07082000,Djibouti,3071.00,18616.07,857.01
2016,02,19041000,Australia,300.00,18260.32,840.63
2016,02,07129090,Benin,24.22,18125.38,834.42
2016,02,12093000,Germany,36.00,17784.16,818.71
2016,02,16023100,United States,88.00,17617.66,811.05
2016,02,21032000,Nigeria,1302.50,17507.74,805.99
2016,02,07129090,Cameroon,22.95,17155.09,789.75
2016,02,09083100,United Kingdom,110.00,16824.00,774.51
2016,02,07049000,Somalia,3920.00,16783.54,772.65
2016,02,06031100,Cameroon,201.81,16679.03,767.84
2016,02,07129090,Italy,22.18,16614.58,764.87
2016,02,11029000,Australia,450.00,16145.96,743.30
2016,02,09011100,Hong Kong,60.00,16088.75,740.66
2016,02,07131000,Sudan,1448.00,15926.85,733.21
2016,02,85166000,United Kingdom,1.00,15906.33,732.26
2016,02,73239300,United Kingdom,355.00,15294.55,704.10
2016,02,42022290,United States,75.00,15206.56,700.05
2016,02,16023900,United States,40.00,15140.51,697.01
2016,02,19059090,Canada,130.00,14974.74,689.38
2016,02,11029000,Canada,180.00,14668.05,675.26
2016,02,08071100,Djibouti,4480.00,14612.89,672.72
2016,02,07061000,Somalia,2656.00,14518.39,668.37
2016,02,09109900,Canada,50.00,14095.41,648.90
2016,02,19059020,Germany,618.00,14049.57,646.79
2016,02,10061000,South Sudan,1000.00,13780.05,634.38
2016,02,19059090,Australia,300.00,13775.32,634.16
2016,02,07129090,Bulgaria,17.85,13378.93,615.91
2016,02,11061000,Italy,250.00,13373.50,615.66
2016,02,09083200,United States,50.00,12939.24,595.67
2016,02,06031100,Togo,156.64,12926.59,595.09
2016,02,07051900,Djibouti,5010.00,12864.21,592.22
2016,02,11061000,Lebanon,200.00,12838.56,591.04
2016,02,09041100,United States,85.00,12830.64,590.67
2016,02,06021000,Japan,70.00,12561.39,578.28
2016,02,69120010,Lebanon,415.00,12538.99,577.25
2016,02,21032000,United Arab Emirates,789.75,12526.52,576.67
2016,02,06021000,"Korea, Republic of",28.00,12384.66,570.14
2016,02,57050000,Australia,30.00,11870.27,546.46
2016,02,07129090,United Republic of Tanzania,15.81,11829.51,544.58
2016,02,07129090,Ukraine,15.73,11769.27,541.81
2016,02,11062000,Germany,150.00,11758.30,541.31
2016,02,09022000,India,90.00,11543.73,531.43
2016,02,64051000,Australia,9.00,11523.14,530.48
2016,02,64051000,Switzerland,10.00,11522.74,530.46
2016,02,44201010,Australia,220.00,11328.66,521.53
2016,02,19059090,Norway,45.00,11147.03,513.17
2016,02,07129090,Central African Republic,14.87,11118.93,511.87
2016,02,07081000,Germany,254.40,10817.53,498.00
2016,02,04090000,Saudi Arabia,100.00,10708.85,492.99
2016,02,64039900,Russian Federation,13.60,10558.16,486.06
2016,02,09109900,Australia,270.00,10345.37,476.26
2016,02,46029000,Israel,600.00,10290.19,473.72
2016,02,06021000,Kenya,56.00,10276.68,473.10
2016,02,12072900,United States,200.00,10229.52,470.93
2016,02,63023100,Australia,18.00,9995.12,460.14
2016,02,06031100,Japan,116.16,9675.40,445.42
2016,02,25010090,South Sudan,3000.00,9628.92,443.28
2016,02,11031900,United States,100.00,9595.32,441.73
2016,02,11061000,Switzerland,40.00,9561.39,440.17
2016,02,07129090,Singapore,12.75,9539.62,439.17
2016,02,12119000,Djibouti,69.00,9200.64,423.56
2016,02,46019400,South Africa,41.00,9032.78,415.83
2016,02,06031900,Bahrain,107.36,8880.81,408.84
2016,02,06021000,United States,34.00,8809.78,405.57
2016,02,11029000,Norway,35.00,8808.81,405.52
2016,02,07019000,Somalia,1000.00,8803.47,405.28
2016,02,06021000,Italy,8.00,8764.75,403.49
2016,02,71031000,Australia,0.04,8764.69,403.49
2016,02,06031100,Seychelles,103.84,8577.42,394.87
2016,02,09083100,United States,100.00,8567.08,394.39
2016,02,22011000,South Sudan,7500.00,8559.04,394.02
2016,02,39189090,Lebanon,40.00,8366.46,385.16
2016,02,04051000,United States,30.00,8344.42,384.14
2016,02,94033090,United Kingdom,50.00,8259.05,380.21
2016,02,11029000,Sweden,100.00,8136.62,374.58
2016,02,12102000,Australia,160.00,8030.27,369.68
2016,02,09019000,Djibouti,833.00,8005.70,368.55
2016,02,07129090,Tunisia,10.62,7957.12,366.31
2016,02,94018000,Djibouti,150.00,7935.24,365.31
2016,02,12119000,Switzerland,184.00,7733.77,356.03
2016,02,07129090,Algeria,10.20,7646.11,352.00
2016,02,19041000,Switzerland,30.00,7387.77,340.10
2016,02,19059020,Nigeria,170.00,7275.17,334.92
2016,02,06021000,Malaysia,53.00,7087.70,326.29
2016,02,73218900,Lebanon,200.00,7061.20,325.07
2016,02,07129090,Poland,9.35,7015.55,322.97
2016,02,62046200,United States,23.40,6945.88,319.76
2016,02,09109100,Canada,50.00,6699.34,308.41
2016,02,07129090,Senegal,8.93,6687.82,307.88
2016,02,62141000,United States,35.00,6425.31,295.80
2016,02,42033000,United States,14.50,6407.13,294.96
2016,02,07129090,Belgium,8.50,6353.73,292.50
2016,02,68062000,United Kingdom,140.00,6117.82,281.64
2016,02,09083100,Australia,50.00,6086.77,280.21
2016,02,73269090,Australia,120.00,6010.74,276.71
2016,02,07132000,Sudan,624.00,5990.11,275.76
2016,02,13021300,United States,120.00,5897.37,271.49
2016,02,07129090,Belarus,7.82,5862.02,269.86
2016,02,63024000,United States,4.50,5837.26,268.72
2016,02,39269090,Lebanon,30.00,5781.63,266.16
2016,02,09109900,Germany,104.00,5764.41,265.37
2016,02,07129090,Luxembourg,7.65,5718.36,263.25
2016,02,07129090,Namibia,7.65,5718.36,263.25
2016,02,06031100,Cote d'Ivoire,66.88,5575.84,256.69
2016,02,70181010,United States,7.00,5569.92,256.42
2016,02,64051000,United Kingdom,5.00,5434.99,250.21
2016,02,07052900,Djibouti,1900.00,5001.67,230.26
2016,02,13021300,Germany,75.00,4818.98,221.85
2016,02,06021000,Kenya,21.00,4815.53,221.69
2016,02,07129090,Finland,6.37,4771.21,219.65
2016,02,07142000,Djibouti,1119.00,4703.08,216.51
2016,02,12101000,Canada,50.00,4501.95,207.25
2016,02,09109900,South Africa,210.00,4493.49,206.86
2016,02,08043000,Djibouti,200.00,4454.89,205.09
2016,02,69120010,United States,120.00,4428.66,203.88
2016,02,07051100,Somalia,1500.00,4425.19,203.72
2016,02,69111000,United Kingdom,44.00,4404.83,202.78
2016,02,94035010,Djibouti,40.00,4326.55,199.18
2016,02,07032000,Somalia,194.00,4156.96,191.37
2016,02,06031100,Spain,49.28,4078.35,187.75
2016,02,07039000,Somalia,650.00,4067.73,187.26
2016,02,64039900,Belgium,7.20,3955.29,182.09
2016,02,11062000,Norway,15.00,3941.57,181.45
2016,02,33049900,Djibouti,392.00,3767.39,173.44
2016,02,19059090,Switzerland,15.00,3719.17,171.22
2016,02,64059000,United States,10.80,3626.43,166.95
2016,02,11029000,Netherlands,30.00,3527.25,162.38
2016,02,11063000,United States,25.00,3484.83,160.43
2016,02,19059020,Saudi Arabia,100.00,3466.40,159.58
2016,02,19059020,Equatorial Guinea,120.00,3423.61,157.61
2016,02,33043000,Lebanon,40.00,3370.12,155.15
2016,02,06031100,Senegal,40.48,3343.62,153.93
2016,02,61034900,United States,38.40,3245.58,149.41
2016,02,64039900,Italy,5.60,3136.36,144.39
2016,02,06031100,China,38.00,3128.54,144.03
2016,02,46012000,United Kingdom,25.00,3058.91,140.82
2016,02,08109000,Somalia,312.00,3008.09,138.48
2016,02,09022000,Norway,10.00,2775.41,127.77
2016,02,97019000,Australia,26.00,2774.71,127.74
2016,02,11041900,United States,40.00,2727.75,125.57
2016,02,11010000,United States,50.00,2695.24,124.08
2016,02,08054000,Djibouti,72.00,2668.83,122.86
2016,02,63013000,United States,5.00,2565.27,118.09
2016,02,12075000,Canada,20.00,2529.67,116.46
2016,02,11061000,Finland,20.00,2332.05,107.36
2016,02,11062000,Switzerland,10.00,2321.35,106.87
2016,02,11029000,Switzerland,10.00,2321.35,106.87
2016,02,19059090,Bahrain,40.00,2139.74,98.51
2016,02,96151900,Lebanon,55.00,2118.36,97.52
2016,02,09109900,Finland,15.00,2098.81,96.62
2016,02,49019900,South Sudan,100.00,1999.43,92.05
2016,02,07011000,Sudan,444.00,1996.64,91.92
2016,02,12101000,United States,30.00,1940.41,89.33
2016,02,12072900,Canada,58.00,1939.80,89.30
2016,02,19041000,Germany,54.00,1873.50,86.25
2016,02,06031100,Gabon,21.12,1747.16,80.43
2016,02,08044000,Djibouti,211.00,1738.82,80.05
2016,02,11071000,United States,20.00,1725.35,79.43
2016,02,09021000,United States,24.00,1701.72,78.34
2016,02,39221000,Djibouti,5.00,1699.92,78.26
2016,02,69120090,Australia,38.00,1691.48,77.87
2016,02,71171910,Lebanon,20.00,1656.17,76.24
2016,02,39051900,Sudan,100.00,1604.82,73.88
2016,02,06031100,Netherlands,19.36,1602.04,73.75
2016,02,82151000,Australia,17.00,1390.34,64.01
2016,02,06031900,South Africa,15.84,1348.86,62.10
2016,02,11071000,Germany,25.00,1252.93,57.68
2016,02,11042200,Germany,23.00,1220.00,56.16
2016,02,11010000,Netherlands,10.00,1175.75,54.13
2016,02,94016900,Djibouti,20.00,1133.21,52.17
2016,02,85161000,Djibouti,10.00,1133.21,52.17
2016,02,90189000,Djibouti,4.00,1133.21,52.17
2016,02,09101100,Somalia,49.00,1047.48,48.22
2016,02,07122000,Djibouti,73.00,969.22,44.62
2016,02,70181010,South Africa,5.00,929.08,42.77
2016,02,06021000,Australia,7.00,834.50,38.42
2016,02,06031900,Cameroon,9.38,776.09,35.73
2016,02,10089090,Canada,15.00,668.87,30.79
2016,02,19049000,Canada,20.00,668.87,30.79
2016,02,11042900,United States,20.00,642.53,29.58
2016,02,39041000,Sudan,50.00,534.94,24.63
2016,02,39269090,Australia,18.00,533.07,24.54
2016,02,08094000,Djibouti,20.00,526.87,24.26
2016,02,07051900,United States,4.00,518.60,23.87
2016,02,62011300,Lebanon,6.00,513.54,23.64
2016,02,96032900,Lebanon,16.00,449.35,20.69
2016,02,08052000,Djibouti,80.00,427.14,19.66
2016,02,09061900,Germany,5.00,404.77,18.63
2016,02,62046100,Germany,164.79,373.73,17.21
2016,02,06021000,South Africa,8.00,342.68,15.78
2016,02,04029900,United States,2.00,268.49,12.36
2016,02,04022100,United States,2.00,250.11,11.51
2016,02,25084000,Turkey,16.90,213.96,9.85
2016,02,12060000,United States,10.00,213.57,9.83
2016,03,12074090,China,35118950.00,756045469.49,34805358.11
2016,03,71081300,Switzerland,711.49,493350918.78,22711934.79
2016,03,09011100,United States,2463933.00,337354791.71,15530487.00
2016,03,07099900,Somalia,3117139.00,320950413.99,14775294.01
2016,03,06031100,Netherlands,3307210.56,286106774.38,13171229.96
2016,03,09011100,Saudi Arabia,2649000.00,166357865.82,7658461.47
2016,03,09011100,Germany,1696200.00,120162889.54,5531826.55
2016,03,09011100,"Korea, Republic of",1220640.00,111831679.87,5148290.44
2016,03,09011100,Belgium,1147200.00,111635649.71,5139265.99
2016,03,07099900,Djibouti,681193.99,110005053.86,5064199.77
2016,03,02045000,United Arab Emirates,815458.05,93086876.75,4285353.48
2016,03,12074090,Israel,4180000.00,89232759.52,4107925.09
2016,03,09011100,Italy,966600.00,87394578.77,4023302.48
2016,03,09011100,Germany,921600.00,73761483.95,3395688.44
2016,03,07132000,Pakistan,3888000.00,64311496.50,2960648.21
2016,03,09011100,France,738000.00,62288659.38,2867524.75
2016,03,02045000,Saudi Arabia,511849.90,59892165.57,2757199.61
2016,03,12074090,China,2660000.00,56719675.03,2611150.63
2016,03,07133300,Pakistan,4608000.00,53496544.61,2462770.39
2016,03,09011100,United Kingdom,402000.00,49593872.80,2283106.73
2016,03,09011100,Belgium,417600.00,46563062.54,2143580.16
2016,03,12079990,United States,1982000.00,45386805.56,2089429.92
2016,03,01022910,Somalia,1090460.00,44187537.11,2034220.32
2016,03,12074090,Japan,1900000.00,43896970.79,2020843.79
2016,03,12074090,Jordan,2074000.00,42503725.94,1956704.28
2016,03,06031900,Netherlands,406352.64,42128334.36,1939422.72
2016,03,09011100,Japan,448200.00,41133789.51,1893637.79
2016,03,12074090,Viet Nam,1710000.00,40887048.47,1882278.81
2016,03,12074090,China,1900000.00,39576634.44,1821952.50
2016,03,12074090,Yemen,1699900.00,34627230.38,1594101.42
2016,03,09011100,Sudan,784140.00,33841294.67,1557920.03
2016,03,09011100,Saudi Arabia,720000.00,33542556.30,1544167.29
2016,03,07019000,Somalia,5030210.00,31690869.90,1458922.94
2016,03,01022910,Djibouti,710780.00,30094543.30,1385434.34
2016,03,12019000,India,3124000.00,27184389.65,1251462.32
2016,03,07132000,United Arab Emirates,1608000.00,27152112.73,1249976.42
2016,03,01022910,Egypt,676500.00,26867456.12,1236871.95
2016,03,85171200,Kenya,11408.85,26043118.80,1198922.70
2016,03,12079990,India,880000.00,22443476.20,1033209.32
2016,03,41120000,China,39268.85,21685858.82,998331.60
2016,03,09011100,Australia,267600.00,20903805.67,962328.95
2016,03,07133300,India,1802000.00,19264005.25,886838.99
2016,03,06021000,Netherlands,41868.00,19201929.38,883981.26
2016,03,09011100,South Africa,189600.00,18635496.99,857904.94
2016,03,09011100,Saudi Arabia,288000.00,18438110.84,848818.06
2016,03,09011100,Spain,151200.00,17198447.91,791748.86
2016,03,07133300,Kenya,2228634.00,17191627.29,791434.87
2016,03,01022910,Saudi Arabia,410540.00,16031842.76,738042.95
2016,03,06031100,Saudi Arabia,191314.66,15911157.77,732487.09
2016,03,71031000,India,726.10,15898437.45,731901.49
2016,03,12074090,Turkey,823000.00,15709999.82,723226.57
2016,03,09011100,Italy,132000.00,15444186.75,710989.58
2016,03,85171200,Nigeria,12241.71,15281131.70,703483.17
2016,03,64059000,United States,42814.00,14904634.40,686150.71
2016,03,12074090,Saudi Arabia,740458.00,14871775.73,684638.03
2016,03,12074090,Egypt,760000.00,14848513.68,683567.14
2016,03,85171200,Togo,14447.55,14689514.76,676247.45
2016,03,41120000,Hong Kong,18241.57,14513092.99,668125.69
2016,03,09041100,Sudan,223700.00,14442854.39,664892.18
2016,03,09011100,Sweden,288240.00,14303585.47,658480.79
2016,03,12079990,China,830000.00,13825468.16,636470.15
2016,03,09011100,"Taiwan, Province of China",130800.00,13687349.19,630111.69
2016,03,07020000,Somalia,1646305.00,13311485.92,612808.43
2016,03,09011100,Japan,184800.00,13184586.99,606966.50
2016,03,85171200,Rwanda,11327.98,13167975.25,606201.76
2016,03,25231000,Djibouti,7354126.00,12893182.09,593551.36
2016,03,01022910,Djibouti,265160.00,12679681.84,583722.65
2016,03,09011100,Jordan,127200.00,12638021.47,581804.77
2016,03,07133300,Yemen,1088000.00,12606474.99,580352.50
2016,03,52052200,Turkey,246969.43,12528765.90,576775.08
2016,03,12074090,Sudan,570000.00,12390956.78,570430.89
2016,03,06031100,United Kingdom,145879.56,12292556.04,565900.90
2016,03,07132000,Bangladesh,720000.00,11926229.76,549036.68
2016,03,12074090,Saudi Arabia,494000.00,11825020.97,544377.43
2016,03,09011100,Finland,115200.00,11352960.81,522645.64
2016,03,41131000,China,34013.70,11108920.37,511410.98
2016,03,09011100,Netherlands,96000.00,11059553.07,509138.30
2016,03,09011100,Canada,88800.00,10970078.56,505019.25
2016,03,07133300,Portugal,1053000.00,10229313.04,470917.32
2016,03,12019000,Mozambique,1012000.00,9790075.35,450696.54
2016,03,12074090,United Arab Emirates,475000.00,9783094.34,450375.16
2016,03,19059020,United States,185004.00,9729291.32,447898.28
2016,03,41131000,China,34337.00,9616417.81,442702.03
2016,03,07133300,South Africa,840000.00,9492072.24,436977.65
2016,03,07133300,Belgium,816000.00,9000627.83,414353.48
2016,03,06031100,Norway,101268.64,8675746.47,399397.23
2016,03,63041900,Italy,97902.00,8538513.85,393079.58
2016,03,06021000,Belgium,56416.00,8389860.83,386236.18
2016,03,06031900,Japan,64724.22,8372189.07,385422.64
2016,03,41120000,India,15902.00,8271751.06,380798.87
2016,03,42032900,United States,18784.05,8076335.39,371802.70
2016,03,01063900,Saudi Arabia,241400.00,7957290.18,366322.33
2016,03,41131000,Hong Kong,17569.42,7855393.36,361631.40
